sequence,frame,gt_x,gt_y,gt_w,gt_h,pred_x,pred_y,pred_w,pred_h,iou
Basketball,0404.jpg,155,236,34,81,518,40,34,81,0.0
Basketball,0405.jpg,155,234,34,81,498,60,34,81,0.0
Basketball,0406.jpg,155,233,34,81,498,60,34,81,0.0
Basketball,0407.jpg,154,230,34,81,498,60,34,81,0.0
Basketball,0408.jpg,155,235,34,81,498,60,34,81,0.0
Basketball,0409.jpg,159,235,34,81,508,60,34,81,0.0
Basketball,0410.jpg,158,234,34,81,528,80,34,81,0.0
Basketball,0411.jpg,160,234,34,81,508,90,34,81,0.0
Basketball,0412.jpg,160,234,34,81,528,80,34,81,0.0
Basketball,0413.jpg,159,236,34,81,518,80,34,81,0.0
Basketball,0414.jpg,161,233,34,81,508,90,34,81,0.0
Basketball,0415.jpg,162,233,34,81,508,90,34,81,0.0
Basketball,0416.jpg,162,234,34,81,518,80,34,81,0.0
Basketball,0417.jpg,163,235,34,81,508,90,34,81,0.0
Basketball,0418.jpg,165,234,34,81,508,110,34,81,0.0
Basketball,0419.jpg,162,234,34,81,518,90,34,81,0.0
Basketball,0420.jpg,166,235,34,81,508,90,34,81,0.0
Basketball,0421.jpg,166,234,34,81,528,90,34,81,0.0
Basketball,0422.jpg,166,234,34,81,508,90,34,81,0.0
Basketball,0423.jpg,166,235,34,81,508,90,34,81,0.0
Basketball,0424.jpg,166,234,34,81,508,100,34,81,0.0
Basketball,0425.jpg,166,234,34,81,528,120,34,81,0.0
Basketball,0426.jpg,167,234,34,81,538,100,34,81,0.0
Basketball,0427.jpg,169,235,34,81,538,100,34,81,0.0
Basketball,0428.jpg,171,235,34,81,538,100,34,81,0.0
Basketball,0429.jpg,173,234,34,81,538,100,34,81,0.0
Basketball,0430.jpg,174,233,34,81,538,100,34,81,0.0
Basketball,0431.jpg,177,235,34,81,538,100,34,81,0.0
Basketball,0432.jpg,177,235,34,81,528,100,34,81,0.0
Basketball,0433.jpg,178,237,34,81,508,80,34,81,0.0
Basketball,0434.jpg,181,236,34,81,508,90,34,81,0.0
Basketball,0435.jpg,182,235,34,81,508,100,34,81,0.0
Basketball,0436.jpg,185,235,34,81,528,90,34,81,0.0
Basketball,0437.jpg,186,238,34,81,508,90,34,81,0.0
Basketball,0438.jpg,187,234,34,81,518,90,34,81,0.0
Basketball,0439.jpg,188,236,34,81,518,110,34,81,0.0
Basketball,0440.jpg,189,235,34,81,518,90,34,81,0.0
Basketball,0441.jpg,192,235,34,81,508,80,34,81,0.0
Basketball,0442.jpg,193,235,34,81,508,80,34,81,0.0
Basketball,0443.jpg,195,234,34,81,518,70,34,81,0.0
Basketball,0444.jpg,197,234,34,81,518,70,34,81,0.0
Basketball,0445.jpg,200,234,34,81,518,60,34,81,0.0
Basketball,0446.jpg,202,232,34,81,528,60,34,81,0.0
Basketball,0447.jpg,202,233,34,81,528,70,34,81,0.0
Basketball,0448.jpg,203,233,34,81,528,50,34,81,0.0
Basketball,0449.jpg,205,230,34,81,518,50,34,81,0.0
Basketball,0450.jpg,210,229,34,81,528,40,34,81,0.0
Basketball,0451.jpg,210,231,34,81,518,40,34,81,0.0
Basketball,0452.jpg,213,231,34,81,498,50,34,81,0.0
Basketball,0453.jpg,215,230,34,81,518,70,34,81,0.0
Basketball,0454.jpg,216,230,34,81,518,90,34,81,0.0
Basketball,0455.jpg,220,232,34,81,518,100,34,81,0.0
Basketball,0456.jpg,224,234,34,81,518,100,34,81,0.0
Basketball,0457.jpg,226,232,34,81,498,100,34,81,0.0
Basketball,0458.jpg,227,235,34,81,518,110,34,81,0.0
Basketball,0459.jpg,233,238,34,81,528,120,34,81,0.0
Basketball,0460.jpg,239,238,34,81,528,120,34,81,0.0
Basketball,0461.jpg,238,240,34,81,538,120,34,81,0.0
Basketball,0462.jpg,246,238,34,81,518,100,34,81,0.0
Basketball,0463.jpg,251,238,34,81,528,120,34,81,0.0
Basketball,0464.jpg,258,237,34,81,538,120,34,81,0.0
Basketball,0465.jpg,264,235,34,81,538,120,34,81,0.0
Basketball,0466.jpg,270,235,34,81,538,120,34,81,0.0
Basketball,0467.jpg,276,235,34,81,538,120,34,81,0.0
Basketball,0468.jpg,281,235,34,81,538,120,34,81,0.0
Basketball,0469.jpg,287,234,34,81,528,120,34,81,0.0
Basketball,0470.jpg,294,234,34,81,528,120,34,81,0.0
Basketball,0471.jpg,300,232,34,81,528,110,34,81,0.0
Basketball,0472.jpg,306,232,34,81,528,110,34,81,0.0
Basketball,0473.jpg,312,230,34,81,528,120,34,81,0.0
Basketball,0474.jpg,320,230,34,81,528,130,34,81,0.0
Basketball,0475.jpg,322,232,34,81,538,120,34,81,0.0
Basketball,0476.jpg,328,231,34,81,538,110,34,81,0.0
Basketball,0477.jpg,334,233,34,81,528,90,34,81,0.0
Basketball,0478.jpg,339,234,34,81,518,80,34,81,0.0
Basketball,0479.jpg,346,235,34,81,538,70,34,81,0.0
Basketball,0480.jpg,358,235,34,81,528,90,34,81,0.0
Basketball,0481.jpg,367,235,34,81,538,90,34,81,0.0
Basketball,0482.jpg,372,235,34,81,528,90,34,81,0.0
Basketball,0483.jpg,384,235,34,81,528,70,34,81,0.0
Basketball,0484.jpg,393,238,34,81,538,90,34,81,0.0
Basketball,0485.jpg,396,238,34,81,538,70,34,81,0.0
Basketball,0486.jpg,404,239,34,81,538,50,34,81,0.0
Basketball,0487.jpg,412,237,34,81,528,30,34,81,0.0
Basketball,0488.jpg,415,237,34,81,528,30,34,81,0.0
Basketball,0489.jpg,417,236,34,81,528,30,34,81,0.0
Basketball,0490.jpg,414,232,34,81,508,40,34,81,0.0
Basketball,0491.jpg,419,232,34,81,498,40,34,81,0.0
Basketball,0492.jpg,416,229,34,81,498,40,34,81,0.0
Basketball,0493.jpg,415,225,34,81,488,40,34,81,0.0
Basketball,0494.jpg,414,223,34,81,488,40,34,81,0.0
Basketball,0495.jpg,413,220,34,81,508,40,34,81,0.0
Basketball,0496.jpg,413,217,34,81,488,40,34,81,0.0
Basketball,0497.jpg,410,215,34,81,478,40,34,81,0.0
Basketball,0498.jpg,408,211,34,81,468,40,34,81,0.0
Basketball,0499.jpg,405,215,34,81,468,40,34,81,0.0
Basketball,0500.jpg,404,212,34,81,468,60,34,81,0.0
Basketball,0501.jpg,400,210,34,81,478,70,34,81,0.0
Basketball,0502.jpg,399,209,34,81,478,90,34,81,0.0
Basketball,0503.jpg,393,204,34,81,468,70,34,81,0.0
Basketball,0504.jpg,387,201,34,81,458,70,34,81,0.0
Basketball,0505.jpg,384,198,34,81,458,70,34,81,0.0
Basketball,0506.jpg,377,196,34,81,448,90,34,81,0.0
Basketball,0507.jpg,377,191,34,81,448,70,34,81,0.0
Basketball,0508.jpg,374,191,34,81,438,90,34,81,0.0
Basketball,0509.jpg,371,193,34,81,438,70,34,81,0.0
Basketball,0510.jpg,368,193,34,81,428,90,34,81,0.0
Basketball,0511.jpg,367,192,34,81,448,100,34,81,0.0
Basketball,0512.jpg,366,193,34,81,438,110,34,81,0.0
Basketball,0513.jpg,364,193,34,81,428,120,34,81,0.0
Basketball,0514.jpg,363,194,34,81,418,130,34,81,0.0
Basketball,0515.jpg,361,192,34,81,428,140,34,81,0.0
Basketball,0516.jpg,361,192,34,81,438,130,34,81,0.0
Basketball,0517.jpg,361,189,34,81,418,120,34,81,0.0
Basketball,0518.jpg,359,190,34,81,418,110,34,81,0.0
Basketball,0519.jpg,358,186,34,81,418,110,34,81,0.0
Basketball,0520.jpg,357,184,34,81,408,120,34,81,0.0
Basketball,0521.jpg,355,184,34,81,428,130,34,81,0.0
Basketball,0522.jpg,352,183,34,81,418,130,34,81,0.0
Basketball,0523.jpg,351,181,34,81,418,140,34,81,0.0
Basketball,0524.jpg,350,180,34,81,398,120,34,81,0.0
Basketball,0525.jpg,348,181,34,81,418,130,34,81,0.0
Basketball,0526.jpg,349,182,34,81,408,130,34,81,0.0
Basketball,0527.jpg,348,182,34,81,408,130,34,81,0.0
Basketball,0528.jpg,348,182,34,81,408,130,34,81,0.0
Basketball,0529.jpg,349,183,34,81,388,120,34,81,0.0
Basketball,0530.jpg,348,182,34,81,398,130,34,81,0.0
Basketball,0531.jpg,345,181,34,81,408,130,34,81,0.0
Basketball,0532.jpg,345,181,34,81,398,130,34,81,0.0
Basketball,0533.jpg,345,181,34,81,398,110,34,81,0.0
Basketball,0534.jpg,345,180,34,81,378,120,34,81,0.0038272279934390375
Basketball,0535.jpg,344,180,34,81,398,130,34,81,0.0
Basketball,0536.jpg,343,179,34,81,398,110,34,81,0.0
Basketball,0537.jpg,343,178,34,81,378,100,34,81,0.0
Basketball,0538.jpg,338,181,34,81,358,100,34,81,0.0
Basketball,0539.jpg,339,180,34,81,378,120,34,81,0.0
Basketball,0540.jpg,338,182,34,81,368,120,34,81,0.013991163475699559
Basketball,0541.jpg,337,182,34,81,368,120,34,81,0.010456796917996699
Basketball,0542.jpg,338,185,34,81,388,110,34,81,0.0
Basketball,0543.jpg,336,182,34,81,368,120,34,81,0.006946983546617916
Basketball,0544.jpg,334,184,34,81,378,120,34,81,0.0
Basketball,0545.jpg,337,183,34,81,368,140,34,81,0.021134593993325918
Basketball,0546.jpg,335,186,34,81,368,140,34,81,0.006395030147999269
Basketball,0547.jpg,334,189,34,81,368,140,34,81,0.0
Basketball,0548.jpg,332,185,34,81,368,140,34,81,0.0
Basketball,0549.jpg,332,188,34,81,378,130,34,81,0.0
Basketball,0550.jpg,331,189,34,81,378,130,34,81,0.0
Basketball,0551.jpg,330,190,34,81,378,130,34,81,0.0
Basketball,0552.jpg,328,189,34,81,388,120,34,81,0.0
Basketball,0553.jpg,328,190,34,81,378,130,34,81,0.0
Basketball,0554.jpg,325,186,34,81,378,130,34,81,0.0
Basketball,0555.jpg,325,187,34,81,358,130,34,81,0.00437636761487965
Basketball,0556.jpg,323,185,34,81,358,130,34,81,0.0
Basketball,0557.jpg,320,184,34,81,338,110,34,81,0.020756115641215715
Basketball,0558.jpg,319,183,34,81,358,90,34,81,0.0
Basketball,0559.jpg,318,183,34,81,368,110,34,81,0.0
Basketball,0560.jpg,319,183,34,81,358,90,34,81,0.0
Basketball,0561.jpg,317,183,34,81,358,100,34,81,0.0
Basketball,0562.jpg,319,185,34,81,358,110,34,81,0.0
Basketball,0563.jpg,317,185,34,81,368,100,34,81,0.0
Basketball,0564.jpg,317,187,34,81,368,110,34,81,0.0
Basketball,0565.jpg,314,184,34,81,388,100,34,81,0.0
Basketball,0566.jpg,312,189,34,81,388,110,34,81,0.0
Basketball,0567.jpg,310,188,34,81,398,120,34,81,0.0
Basketball,0568.jpg,310,188,34,81,378,110,34,81,0.0
Basketball,0569.jpg,306,188,34,81,368,100,34,81,0.0
Basketball,0570.jpg,304,188,34,81,388,110,34,81,0.0
Basketball,0571.jpg,302,185,34,81,388,110,34,81,0.0
Basketball,0572.jpg,301,185,34,81,388,110,34,81,0.0
Basketball,0573.jpg,299,183,34,81,388,90,34,81,0.0
Basketball,0574.jpg,299,182,34,81,398,90,34,81,0.0
Basketball,0575.jpg,298,181,34,81,378,100,34,81,0.0
Basketball,0576.jpg,298,177,34,81,398,100,34,81,0.0
Basketball,0577.jpg,296,178,34,81,398,100,34,81,0.0
Basketball,0578.jpg,297,177,34,81,378,90,34,81,0.0
Basketball,0579.jpg,297,177,34,81,398,70,34,81,0.0
Basketball,0580.jpg,298,176,34,81,408,70,34,81,0.0
Basketball,0581.jpg,298,178,34,81,408,90,34,81,0.0
Basketball,0582.jpg,299,180,34,81,398,100,34,81,0.0
Basketball,0583.jpg,299,181,34,81,418,100,34,81,0.0
Basketball,0584.jpg,297,181,34,81,418,100,34,81,0.0
Basketball,0585.jpg,298,183,34,81,418,90,34,81,0.0
Basketball,0586.jpg,298,183,34,81,428,90,34,81,0.0
Basketball,0587.jpg,297,182,34,81,428,110,34,81,0.0
Basketball,0588.jpg,296,182,34,81,418,90,34,81,0.0
Basketball,0589.jpg,293,179,34,81,428,80,34,81,0.0
Basketball,0590.jpg,293,178,34,81,418,100,34,81,0.0
Basketball,0591.jpg,292,177,34,81,408,90,34,81,0.0
Basketball,0592.jpg,293,173,34,81,428,100,34,81,0.0
Basketball,0593.jpg,293,171,34,81,428,90,34,81,0.0
Basketball,0594.jpg,295,170,34,81,438,80,34,81,0.0
Basketball,0595.jpg,296,169,34,81,448,80,34,81,0.0
Basketball,0596.jpg,295,168,34,81,458,80,34,81,0.0
Basketball,0597.jpg,296,171,34,81,438,100,34,81,0.0
Basketball,0598.jpg,297,172,34,81,448,80,34,81,0.0
Basketball,0599.jpg,298,172,34,81,468,80,34,81,0.0
Basketball,0600.jpg,299,173,34,81,468,90,34,81,0.0
Basketball,0601.jpg,301,173,34,81,458,80,34,81,0.0
Basketball,0602.jpg,304,171,34,81,458,60,34,81,0.0
Basketball,0603.jpg,307,169,34,81,478,80,34,81,0.0
Basketball,0604.jpg,311,165,34,81,468,100,34,81,0.0
Basketball,0605.jpg,313,165,34,81,458,110,34,81,0.0
Basketball,0606.jpg,314,167,34,81,448,100,34,81,0.0
Basketball,0607.jpg,315,165,34,81,458,80,34,81,0.0
Basketball,0608.jpg,319,166,34,81,468,100,34,81,0.0
Basketball,0609.jpg,322,168,34,81,468,100,34,81,0.0
Basketball,0610.jpg,326,167,34,81,468,100,34,81,0.0
Basketball,0611.jpg,327,169,34,81,468,100,34,81,0.0
Basketball,0612.jpg,328,167,34,81,468,100,34,81,0.0
Basketball,0613.jpg,329,166,34,81,478,100,34,81,0.0
Basketball,0614.jpg,329,164,34,81,468,100,34,81,0.0
Basketball,0615.jpg,331,166,34,81,468,100,34,81,0.0
Basketball,0616.jpg,335,164,34,81,468,100,34,81,0.0
Basketball,0617.jpg,336,164,34,81,478,90,34,81,0.0
Basketball,0618.jpg,337,162,34,81,488,90,34,81,0.0
Basketball,0619.jpg,338,160,34,81,468,90,34,81,0.0
Basketball,0620.jpg,335,159,34,81,468,90,34,81,0.0
Basketball,0621.jpg,335,160,34,81,488,70,34,81,0.0
Basketball,0622.jpg,334,155,34,81,468,60,34,81,0.0
Basketball,0623.jpg,332,153,34,81,468,40,34,81,0.0
Basketball,0624.jpg,330,152,34,81,448,60,34,81,0.0
Basketball,0625.jpg,329,149,34,81,448,60,34,81,0.0
Basketball,0626.jpg,326,143,34,81,428,60,34,81,0.0
Basketball,0627.jpg,328,142,34,81,438,60,34,81,0.0
Basketball,0628.jpg,329,142,34,81,448,60,34,81,0.0
Basketball,0629.jpg,329,143,34,81,448,50,34,81,0.0
Basketball,0630.jpg,331,145,34,81,448,40,34,81,0.0
Basketball,0631.jpg,330,146,34,81,438,50,34,81,0.0
Basketball,0632.jpg,331,149,34,81,428,50,34,81,0.0
Basketball,0633.jpg,331,153,34,81,408,30,34,81,0.0
Basketball,0634.jpg,330,157,34,81,408,30,34,81,0.0
Basketball,0635.jpg,331,161,34,81,398,30,34,81,0.0
Basketball,0636.jpg,330,163,34,81,408,10,34,81,0.0
Basketball,0637.jpg,332,166,34,81,428,20,34,81,0.0
Basketball,0638.jpg,331,168,34,81,408,20,34,81,0.0
Basketball,0639.jpg,331,168,34,81,418,10,34,81,0.0
Basketball,0640.jpg,334,169,34,81,428,30,34,81,0.0
Basketball,0641.jpg,333,169,34,81,428,30,34,81,0.0
Basketball,0642.jpg,333,168,34,81,448,20,34,81,0.0
Basketball,0643.jpg,333,166,34,81,448,20,34,81,0.0
Basketball,0644.jpg,333,167,34,81,438,10,34,81,0.0
Basketball,0645.jpg,333,165,34,81,448,20,34,81,0.0
Basketball,0646.jpg,336,168,34,81,448,10,34,81,0.0
Basketball,0647.jpg,337,170,34,81,448,30,34,81,0.0
Basketball,0648.jpg,335,171,34,81,458,40,34,81,0.0
Basketball,0649.jpg,333,176,34,81,458,20,34,81,0.0
Basketball,0650.jpg,332,175,34,81,478,30,34,81,0.0
Basketball,0651.jpg,334,177,34,81,468,50,34,81,0.0
Basketball,0652.jpg,335,179,34,81,478,50,34,81,0.0
Basketball,0653.jpg,335,182,34,81,498,40,34,81,0.0
Basketball,0654.jpg,339,186,34,81,488,60,34,81,0.0
Basketball,0655.jpg,336,189,34,81,478,50,34,81,0.0
Basketball,0656.jpg,339,189,34,81,478,50,34,81,0.0
Basketball,0657.jpg,340,192,34,81,478,70,34,81,0.0
Basketball,0658.jpg,339,200,34,81,498,70,34,81,0.0
Basketball,0659.jpg,341,201,34,81,488,80,34,81,0.0
Basketball,0660.jpg,344,205,34,81,468,80,34,81,0.0
Basketball,0661.jpg,342,209,34,81,478,80,34,81,0.0
Basketball,0662.jpg,343,213,34,81,498,70,34,81,0.0
Basketball,0663.jpg,342,212,34,81,488,90,34,81,0.0
Basketball,0664.jpg,342,214,34,81,498,70,34,81,0.0
Basketball,0665.jpg,346,221,34,81,508,50,34,81,0.0
Basketball,0666.jpg,346,218,34,81,528,70,34,81,0.0
Basketball,0667.jpg,346,220,34,81,538,80,34,81,0.0
Basketball,0668.jpg,346,223,34,81,538,90,34,81,0.0
Basketball,0669.jpg,347,224,34,81,518,100,34,81,0.0
Basketball,0670.jpg,346,224,34,81,508,90,34,81,0.0
Basketball,0671.jpg,347,224,34,81,528,110,34,81,0.0
Basketball,0672.jpg,347,225,34,81,538,110,34,81,0.0
Basketball,0673.jpg,344,225,34,81,528,110,34,81,0.0
Basketball,0674.jpg,347,224,34,81,538,120,34,81,0.0
Basketball,0675.jpg,350,223,34,81,528,100,34,81,0.0
Basketball,0676.jpg,349,220,34,81,528,100,34,81,0.0
Basketball,0677.jpg,351,220,34,81,538,120,34,81,0.0
Basketball,0678.jpg,349,221,34,81,528,110,34,81,0.0
Basketball,0679.jpg,350,220,34,81,538,100,34,81,0.0
Basketball,0680.jpg,350,218,34,81,538,80,34,81,0.0
Basketball,0681.jpg,353,217,34,81,538,80,34,81,0.0
Basketball,0682.jpg,352,217,34,81,538,70,34,81,0.0
Basketball,0683.jpg,352,217,34,81,518,50,34,81,0.0
Basketball,0684.jpg,352,217,34,81,508,40,34,81,0.0
Basketball,0685.jpg,352,217,34,81,518,60,34,81,0.0
Basketball,0686.jpg,351,214,34,81,528,50,34,81,0.0
Basketball,0687.jpg,351,217,34,81,508,60,34,81,0.0
Basketball,0688.jpg,352,216,34,81,508,50,34,81,0.0
Basketball,0689.jpg,352,213,34,81,508,50,34,81,0.0
Basketball,0690.jpg,352,213,34,81,518,60,34,81,0.0
Basketball,0691.jpg,353,213,34,81,518,60,34,81,0.0
Basketball,0692.jpg,351,212,34,81,518,50,34,81,0.0
Basketball,0693.jpg,351,208,34,81,528,70,34,81,0.0
Basketball,0694.jpg,351,209,34,81,528,70,34,81,0.0
Basketball,0695.jpg,351,208,34,81,528,70,34,81,0.0
Basketball,0696.jpg,349,210,34,81,528,70,34,81,0.0
Basketball,0697.jpg,349,210,34,81,528,70,34,81,0.0
Basketball,0698.jpg,349,210,34,81,528,70,34,81,0.0
Basketball,0699.jpg,349,211,34,81,528,70,34,81,0.0
Basketball,0700.jpg,347,210,34,81,538,70,34,81,0.0
Basketball,0701.jpg,349,208,34,81,528,50,34,81,0.0
Basketball,0702.jpg,347,209,34,81,528,60,34,81,0.0
Basketball,0703.jpg,346,209,34,81,508,50,34,81,0.0
Basketball,0704.jpg,347,208,34,81,508,50,34,81,0.0
Basketball,0705.jpg,344,208,34,81,498,70,34,81,0.0
Basketball,0706.jpg,346,207,34,81,508,70,34,81,0.0
Basketball,0707.jpg,344,206,34,81,508,70,34,81,0.0
Basketball,0708.jpg,344,203,34,81,488,60,34,81,0.0
Basketball,0709.jpg,345,208,34,81,468,60,34,81,0.0
Basketball,0710.jpg,345,207,34,81,458,70,34,81,0.0
Basketball,0711.jpg,346,208,34,81,458,70,34,81,0.0
Basketball,0712.jpg,344,211,34,81,458,70,34,81,0.0
Basketball,0713.jpg,344,215,34,81,468,80,34,81,0.0
Basketball,0714.jpg,345,216,34,81,458,100,34,81,0.0
Basketball,0715.jpg,344,215,34,81,458,100,34,81,0.0
Basketball,0716.jpg,341,212,34,81,458,90,34,81,0.0
Basketball,0717.jpg,340,209,34,81,468,90,34,81,0.0
Basketball,0718.jpg,339,208,34,81,468,100,34,81,0.0
Basketball,0719.jpg,336,206,34,81,458,100,34,81,0.0
Basketball,0720.jpg,335,205,34,81,468,80,34,81,0.0
Basketball,0721.jpg,331,205,34,81,458,90,34,81,0.0
Basketball,0722.jpg,328,203,34,81,458,100,34,81,0.0
Basketball,0723.jpg,326,201,34,81,468,80,34,81,0.0
Basketball,0724.jpg,326,201,34,81,478,70,34,81,0.0
Basketball,0725.jpg,323,198,34,81,478,80,34,81,0.0
Biker,0001.jpg,262,94,16,26,262,94,16,26,1.0
Biker,0002.jpg,262,94,16,26,262,74,16,26,0.13043478260869565
Biker,0003.jpg,261,93,16,26,262,94,16,26,0.8205689277899344
Biker,0004.jpg,260,92,16,26,262,74,16,26,0.15555555555555556
Biker,0005.jpg,259,92,16,26,252,84,16,26,0.2417910447761194
Biker,0006.jpg,258,91,16,26,262,74,16,26,0.14917127071823205
Biker,0007.jpg,255,89,16,26,262,94,16,26,0.2939346811819596
Biker,0008.jpg,253,88,16,26,252,94,16,26,0.5639097744360902
Biker,0009.jpg,253,86,16,26,262,74,16,26,0.1335149863760218
Biker,0010.jpg,252,82,16,26,252,84,16,26,0.8571428571428571
Biker,0011.jpg,250,79,17,28,262,74,16,26,0.13341804320203304
Biker,0012.jpg,250,79,17,28,242,84,16,26,0.2598870056497175
Biker,0013.jpg,248,76,17,28,252,84,16,26,0.41139240506329117
Biker,0014.jpg,246,75,17,28,242,74,16,26,0.5067567567567568
Biker,0015.jpg,244,74,19,29,242,74,16,26,0.603648424543947
Biker,0016.jpg,242,73,19,29,242,74,16,26,0.7549909255898367
Biker,0017.jpg,241,71,19,29,232,74,16,26,0.2318471337579618
Biker,0018.jpg,240,69,19,29,242,74,16,26,0.6586620926243568
Biker,0019.jpg,238,67,19,29,242,74,16,26,0.5180533751962323
Biker,0020.jpg,237,66,19,29,242,74,16,26,0.43684992570579495
Biker,0021.jpg,234,64,19,29,242,64,16,26,0.4199706314243759
Biker,0022.jpg,232,63,19,29,242,64,16,26,0.31923601637107774
Biker,0023.jpg,231,61,19,29,232,64,16,26,0.7549909255898367
Biker,0024.jpg,229,59,20,33,232,64,16,26,0.6303030303030303
Biker,0025.jpg,228,57,20,33,232,64,16,26,0.6303030303030303
Biker,0026.jpg,228,57,20,33,222,64,16,26,0.31862745098039214
Biker,0027.jpg,227,55,20,33,232,64,16,26,0.5027932960893855
Biker,0028.jpg,227,52,20,33,222,54,16,26,0.3620253164556962
Biker,0029.jpg,225,50,21,34,222,64,16,26,0.2988505747126437
Biker,0030.jpg,225,48,21,34,232,64,16,26,0.2870159453302961
Biker,0031.jpg,223,45,22,37,222,44,16,26,0.43859649122807015
Biker,0032.jpg,222,43,22,37,212,44,16,26,0.1452513966480447
Biker,0033.jpg,220,41,22,37,212,44,16,26,0.2035225048923679
Biker,0034.jpg,218,40,22,37,212,44,16,26,0.26804123711340205
Biker,0035.jpg,216,38,22,37,212,54,16,26,0.25766871165644173
Biker,0036.jpg,215,36,22,37,212,34,16,26,0.33986928104575165
Biker,0037.jpg,215,33,24,39,212,34,16,26,0.3333333333333333
Biker,0038.jpg,213,30,24,39,222,34,16,26,0.40540540540540543
Biker,0039.jpg,211,29,24,39,202,34,16,26,0.15555555555555556
Biker,0040.jpg,208,27,24,39,212,44,16,26,0.352
Biker,0041.jpg,206,25,24,42,202,44,16,26,0.24041811846689895
Biker,0042.jpg,205,24,24,42,192,34,16,26,0.05794947994056464
Biker,0043.jpg,203,24,24,42,202,24,16,26,0.3771760154738878
Biker,0044.jpg,203,23,24,42,202,24,16,26,0.3771760154738878
Biker,0045.jpg,202,21,26,44,202,24,16,26,0.36363636363636365
Biker,0046.jpg,202,19,26,44,202,24,16,26,0.36363636363636365
Biker,0047.jpg,203,19,26,44,202,24,16,26,0.3333333333333333
Biker,0048.jpg,205,19,26,44,202,24,16,26,0.2765957446808511
Biker,0049.jpg,206,19,26,44,192,34,16,26,0.034482758620689655
Biker,0050.jpg,206,19,26,44,192,24,16,26,0.034482758620689655
Biker,0051.jpg,207,20,26,44,212,24,16,26,0.36363636363636365
Biker,0052.jpg,207,17,29,48,212,24,16,26,0.2988505747126437
Biker,0053.jpg,207,17,29,48,202,24,16,26,0.18791064388961892
Biker,0054.jpg,207,17,29,48,222,24,16,26,0.2520775623268698
Biker,0055.jpg,209,17,29,48,222,34,16,26,0.2988505747126437
Biker,0056.jpg,210,16,29,48,222,24,16,26,0.2988505747126437
Biker,0057.jpg,211,15,29,48,212,34,16,26,0.2988505747126437
Biker,0058.jpg,213,15,29,48,222,34,16,26,0.2988505747126437
Biker,0059.jpg,216,15,29,48,232,34,16,26,0.22993197278911565
Biker,0060.jpg,219,13,29,48,222,24,16,26,0.2988505747126437
Biker,0061.jpg,220,13,29,48,232,34,16,26,0.2988505747126437
Biker,0062.jpg,222,14,29,48,232,34,16,26,0.2988505747126437
Biker,0063.jpg,225,20,29,48,232,34,16,26,0.2988505747126437
Biker,0064.jpg,234,50,29,48,242,54,16,26,0.2988505747126437
Biker,0065.jpg,238,59,29,48,242,64,16,26,0.2988505747126437
Biker,0066.jpg,247,70,29,48,252,74,16,26,0.2988505747126437
Biker,0067.jpg,270,70,29,45,272,54,16,26,0.10249839846252402
Biker,0068.jpg,275,58,29,45,282,44,16,26,0.12557226945716154
Biker,0069.jpg,281,48,29,45,292,54,16,26,0.31877394636015327
Biker,0070.jpg,300,7,29,45,312,44,16,26,0.08035153797865663
Biker,0071.jpg,309,1,32,38,332,24,16,26,0.09018036072144289
Biker,0072.jpg,319,-3,32,35,332,24,16,26,0.09090909090909091
Biker,0073.jpg,328,-5,32,35,332,4,16,26,0.37142857142857144
Biker,0074.jpg,341,-8,32,35,342,14,16,26,0.1566265060240964
